Index,O3,NO,NO2,PM25,M_DIR,M_SPED,M_T,Datetime
2015-01-11 03:00:00,70.71414,1.10012,8.95193,2.0,288.2,7.5,4.2,11/01/2015 03:00:00
2015-01-11 04:00:00,72.43393,0.56752,7.26176,3.2,292.5,8.0,4.2,11/01/2015 04:00:00
2015-01-11 05:00:00,73.18631,0.92269,7.38608,4.3,292.7,8.1,4.2,11/01/2015 05:00:00
2015-01-11 06:00:00,74.15273,0.31931,5.2479,5.5,282.8,7.2,4.7,11/01/2015 06:00:00
2015-01-11 07:00:00,70.87579,0.74526,6.5441,2.9,270.9,6.6,4.5,11/01/2015 07:00:00
2015-01-11 08:00:00,66.30763,1.20676,10.96054,6.0,261.6,6.7,5.0,11/01/2015 08:00:00
2015-01-11 09:00:00,64.42768,0.85159,12.22948,11.1,259.3,7.3,5.2,11/01/2015 09:00:00
2015-01-11 10:00:00,64.53495,2.09391,14.72529,8.2,258.6,7.6,5.1,11/01/2015 10:00:00
2015-01-11 11:00:00,62.60062,1.88062,18.3949,7.6,258.2,7.2,5.4,11/01/2015 11:00:00
2015-01-11 12:00:00,63.51365,2.80362,18.14915,8.7,260.3,7.3,5.8,11/01/2015 12:00:00
2015-01-11 13:00:00,58.73146,2.62557,21.54144,9.2,261.2,7.8,6.2,11/01/2015 13:00:00
2015-01-11 14:00:00,45.72797,3.97452,33.11972,10.7,261.8,7.8,6.4,11/01/2015 14:00:00
2015-01-11 15:00:00,46.80266,3.58412,30.59904,8.7,263.7,7.5,6.3,11/01/2015 15:00:00
2015-01-11 16:00:00,36.96885,3.90374,40.58134,7.8,267.9,6.6,5.9,11/01/2015 16:00:00
2015-01-11 17:00:00,37.07612,3.30004,40.83857,9.9,266.8,6.6,5.8,11/01/2015 17:00:00
2015-01-11 18:00:00,33.42249,4.04531,45.65568,6.2,265.1,6.3,5.7,11/01/2015 18:00:00
2015-01-11 19:00:00,39.22598,3.54888,39.06377,7.1,262.4,6.4,5.6,11/01/2015 19:00:00
2015-01-11 20:00:00,43.30968,4.47126,35.75562,8.1,262.2,6.8,5.6,11/01/2015 20:00:00
2015-01-11 21:00:00,48.73699,2.98074,29.79771,7.2,262.6,7.1,5.7,11/01/2015 21:00:00
2015-01-11 22:00:00,54.91618,2.02281,24.13671,12.9,256.9,6.9,5.9,11/01/2015 22:00:00
2015-01-11 23:00:00,57.33447,2.09391,21.35354,3.5,246.9,7.6,6.7,11/01/2015 23:00:00
2015-01-11 00:00:00,60.50513,1.66795,19.11018,4.4,243.7,7.9,7.1,11/01/2015 00:00:00
2015-01-12 01:00:00,66.48675,1.60985,13.72219,0.7,222.6,5.7,5.9,12/01/2015 01:00:00
2015-01-12 02:00:00,73.795,0.66315,6.78173,4.9,232.3,7.2,6.7,12/01/2015 02:00:00
2015-01-12 03:00:00,80.01061,0.46213,4.52784,0.1,233.2,7.1,7.1,12/01/2015 03:00:00
2015-01-12 04:00:00,79.04319,0.39103,5.80587,0.8,228.1,6.5,7.4,12/01/2015 04:00:00
2015-01-12 05:00:00,77.48455,1.45622,6.95815,0.6,219.8,6.8,7.5,12/01/2015 05:00:00
2015-01-12 06:00:00,73.5625,2.45063,13.78865,7.570324420928955,220.6,7.2,7.8,12/01/2015 06:00:00
2015-01-12 07:00:00,65.23295,3.51614,20.00858,8.081923484802246,226.2,7.7,8.4,12/01/2015 07:00:00
2015-01-12 08:00:00,59.75226,4.97205,28.97246,13.784685134887695,228.9,7.7,8.9,12/01/2015 08:00:00
2015-01-12 09:00:00,49.32772,15.94704,41.10871,0.3,225.9,7.1,9.2,12/01/2015 09:00:00
2015-01-12 10:00:00,51.53047,7.2808,34.51154,9.521388053894043,228.6,6.4,9.3,12/01/2015 10:00:00
2015-01-12 11:00:00,51.53097,4.6175,31.01884,4.4,230.6,5.0,9.3,12/01/2015 11:00:00
2015-01-12 12:00:00,57.81792,5.78934,31.56247,12.6,240.4,4.0,9.3,12/01/2015 12:00:00
2015-01-12 13:00:00,50.24125,6.6057,42.676,12.3,248.1,3.1,9.0,12/01/2015 13:00:00
2015-01-12 14:00:00,43.84703,6.92563,46.86486,17.0,243.6,2.3,8.5,12/01/2015 14:00:00
2015-01-12 15:00:00,34.81998,8.23998,51.03267,12.7,200.9,2.1,7.4,12/01/2015 15:00:00
2015-01-12 16:00:00,31.59592,10.93945,58.0898,11.3,197.3,2.4,6.8,12/01/2015 16:00:00
2015-01-12 17:00:00,11.60649,23.58333,79.19758,17.4,198.4,2.7,6.5,12/01/2015 17:00:00
2015-01-12 18:00:00,4.24485,86.69639,93.88367,11.8,198.8,2.8,6.1,12/01/2015 18:00:00
2015-01-12 19:00:00,2.0421,93.08974,93.99603,19.0,199.5,3.1,5.6,12/01/2015 19:00:00
2015-01-12 20:00:00,3.65363,62.2964,84.17295,18.1,194.0,3.0,5.1,12/01/2015 20:00:00
2015-01-12 21:00:00,5.42681,35.97899,73.7264,19.9,202.0,3.5,4.8,12/01/2015 21:00:00
2015-01-12 22:00:00,6.01803,34.52215,71.05894,18.4,203.7,3.6,5.0,12/01/2015 22:00:00
2015-01-12 23:00:00,9.02705,24.64914,67.14644,13.2,197.7,3.4,4.9,12/01/2015 23:00:00
2015-01-12 00:00:00,8.06013,27.02837,67.06373,10.1,202.6,3.8,4.8,12/01/2015 00:00:00
2015-01-13 01:00:00,32.6297,3.93066,37.08656,7.2,186.6,2.8,2.6,13/01/2015 01:00:00
2015-01-13 02:00:00,48.19017,2.4156,18.26055,6.3,203.5,3.6,3.7,13/01/2015 02:00:00
2015-01-13 03:00:00,49.48139,1.17184,17.57062,2.6,220.1,4.6,4.1,13/01/2015 03:00:00
2015-01-13 04:00:00,52.33174,1.7403,19.70401,1.9,227.5,4.7,4.5,13/01/2015 04:00:00
2015-01-13 05:00:00,54.1608,1.88249,22.10181,5.0,225.6,3.9,4.1,13/01/2015 05:00:00
2015-01-13 06:00:00,57.49512,1.56256,19.92156,0.4,218.8,3.4,3.1,13/01/2015 06:00:00
2015-01-13 07:00:00,39.15464,5.00822,39.90479,4.2,214.2,3.2,2.4,13/01/2015 07:00:00
2015-01-13 08:00:00,17.37257,28.52014,64.79454,5.0,208.4,3.2,1.9,13/01/2015 08:00:00
2015-01-13 09:00:00,4.62553,64.02516,76.50829,16.03786277770996,203.7,3.3,1.7,13/01/2015 09:00:00
2015-01-13 10:00:00,4.41,31.556989669799805,58.35244369506836,15.293825149536133,209.7,3.6,3.0,13/01/2015 10:00:00
2015-01-13 11:00:00,17.156660079956055,22.4357852935791,53.03130340576172,11.662845611572266,224.9,4.3,4.6,13/01/2015 11:00:00
2015-01-13 12:00:00,13.589847564697266,23.15721893310547,55.40373229980469,12.198410987854004,214.9,4.2,4.2,13/01/2015 12:00:00
2015-01-13 13:00:00,17.42595,30.82868,66.4122,12.905268669128418,217.2,5.5,4.3,13/01/2015 13:00:00
2015-01-13 14:00:00,14.84452,32.14261,65.52894,12.925555229187012,205.7,5.0,3.9,13/01/2015 14:00:00
2015-01-13 15:00:00,13.33876,40.27625,64.52201,12.993964195251465,216.3,4.6,3.6,13/01/2015 15:00:00
2015-01-13 16:00:00,11.56309,37.86086,61.65804,12.936697959899902,212.9,4.7,2.7,13/01/2015 16:00:00
2015-01-13 17:00:00,6.56186,51.96127,69.64608,14.413667678833008,215.3,4.8,2.6,13/01/2015 17:00:00
2015-01-13 18:00:00,7.7987,47.20189,68.98579,13.83035659790039,219.6,4.4,2.2,13/01/2015 18:00:00
2015-01-13 19:00:00,11.24078,39.88554,65.90045,12.993964195251465,222.7,4.5,1.9,13/01/2015 19:00:00
2015-01-13 20:00:00,20.11516,22.87268,57.14741,12.198410987854004,218.4,4.3,1.6,13/01/2015 20:00:00
2015-01-13 21:00:00,21.02969,17.26107,53.39652,11.627894401550293,219.4,4.6,1.3,13/01/2015 21:00:00
2015-01-13 22:00:00,24.63293,14.1001,51.73169,11.38003921508789,220.3,4.9,1.2,13/01/2015 22:00:00
2015-01-13 23:00:00,35.49802,8.63069,44.20122,10.051248550415039,227.7,5.3,1.2,13/01/2015 23:00:00
2015-01-13 00:00:00,32.21659,8.87922,40.75872,9.254343032836914,222.4,4.2,0.8,13/01/2015 00:00:00
2015-01-14 01:00:00,39.55012,2.84384,28.21575,8.156515121459961,206.4,3.7,-0.7,14/01/2015 01:00:00
2015-01-14 02:00:00,51.32209,1.18494,16.73438,5.6298017501831055,203.2,3.3,-0.8,14/01/2015 02:00:00
2015-01-14 03:00:00,51.41123,1.27973,16.23665,5.6298017501831055,204.8,3.6,-0.6,14/01/2015 03:00:00
2015-01-14 04:00:00,50.65785,1.74185,16.91941,5.805948257446289,193.2,3.9,-0.8,14/01/2015 04:00:00
2015-01-14 05:00:00,51.14231,1.7774,18.08938,6.199308395385742,193.7,4.2,-0.7,14/01/2015 05:00:00
2015-01-14 06:00:00,48.55838,2.77275,21.62751,6.694570064544678,199.0,4.3,-0.4,14/01/2015 06:00:00
2015-01-14 07:00:00,24.65638,12.15743,47.03029,10.246012687683105,203.9,4.3,-0.2,14/01/2015 07:00:00
2015-01-14 08:00:00,9.47509,43.97294,71.20907,14.043082237243652,200.3,4.1,-0.2,14/01/2015 08:00:00
2015-01-14 09:00:00,4.25284,59.61408,76.66734,16.58844757080078,208.6,4.3,-0.1,14/01/2015 09:00:00
2015-01-14 10:00:00,6.51397,65.6217,78.7534,15.954405784606934,226.7,4.7,1.2,14/01/2015 10:00:00
2015-01-14 11:00:00,13.51239,50.2294,69.01782,14.505901336669922,232.8,4.8,3.1,14/01/2015 11:00:00
2015-01-14 12:00:00,14.75022,53.8553,70.97192,15.069500923156738,228.2,4.7,4.0,14/01/2015 12:00:00
2015-01-14 13:00:00,13.18908,33.59291,62.08118,12.918411254882812,230.7,4.5,5.0,14/01/2015 13:00:00
2015-01-14 14:00:00,13.40462,33.62846,63.13928,12.918411254882812,226.5,5.6,5.2,14/01/2015 14:00:00
2015-01-14 15:00:00,14.58957,32.73975,63.11059,12.925555229187012,216.0,5.9,4.3,14/01/2015 15:00:00
2015-01-14 16:00:00,16.68854,28.97166,61.82013,12.865318298339844,196.0,7.0,4.3,14/01/2015 16:00:00
2015-01-14 17:00:00,18.62637,24.95473,58.90835,12.233355522155762,191.2,7.9,4.7,14/01/2015 17:00:00
2015-01-14 18:00:00,21.5336,23.7461,55.97505,12.198410987854004,192.8,9.1,5.2,14/01/2015 18:00:00
2015-01-14 19:00:00,34.61492,14.93018,42.94567,9.677783966064453,191.2,10.1,6.4,14/01/2015 19:00:00
2015-01-14 20:00:00,46.62005,9.0292,31.73555,8.579916954040527,192.9,10.4,7.3,14/01/2015 20:00:00
2015-01-14 21:00:00,53.83401,4.19467,22.28541,6.776862621307373,195.7,11.3,7.8,14/01/2015 21:00:00
2015-01-14 22:00:00,55.61068,4.37241,21.34493,6.972243309020996,200.4,11.8,8.4,14/01/2015 22:00:00
2015-01-14 23:00:00,61.10135,3.87474,16.04205,6.371962547302246,203.4,11.9,8.7,14/01/2015 23:00:00
2015-01-14 00:00:00,62.44745,2.84384,14.50631,5.848176956176758,213.4,11.3,9.1,14/01/2015 00:00:00
2015-01-15 01:00:00,65.96454,1.32838,9.15833,4.4657301902771,216.2,8.9,8.9,15/01/2015 01:00:00
2015-01-15 02:00:00,74.14757,0.56877,6.61661,5.407585620880127,233.3,7.8,8.9,15/01/2015 02:00:00
2015-01-15 03:00:00,76.60594,1.10261,11.15418,8.60788345336914,230.0,7.1,7.7,15/01/2015 03:00:00
2015-01-15 04:00:00,77.03651,0.67604,9.64043,7.765236854553223,229.2,6.7,6.9,15/01/2015 04:00:00
2015-01-15 05:00:00,68.58473,1.10324,12.32128,5.968506813049316,229.4,6.2,6.1,15/01/2015 05:00:00
2015-01-15 06:00:00,62.2863,1.74341,16.7884,6.372455596923828,223.5,5.9,5.5,15/01/2015 06:00:00
2015-01-15 07:00:00,37.95273,8.46792,41.73266,9.450948715209961,226.8,7.6,5.5,15/01/2015 07:00:00
2015-01-15 08:00:00,16.95746,23.73144,65.98268,12.339634895324707,226.2,7.1,4.8,15/01/2015 08:00:00
2015-01-15 09:00:00,10.12119,44.75874,75.112,15.497654914855957,223.7,7.3,4.9,15/01/2015 09:00:00
2015-01-15 10:00:00,14.58907,38.39002,67.97312,13.001108169555664,227.4,8.6,5.5,15/01/2015 10:00:00
2015-01-15 11:00:00,26.00148,28.28565,57.10916,12.821807861328125,230.9,9.5,5.9,15/01/2015 11:00:00
2015-01-15 12:00:00,36.49986,16.89998,44.09508,10.138266563415527,233.6,8.8,6.0,15/01/2015 12:00:00
2015-01-15 13:00:00,35.42318,19.63936,47.84645,10.79865550994873,236.7,8.9,5.5,15/01/2015 13:00:00
2015-01-15 14:00:00,32.24652,20.56455,47.65089,10.918757438659668,233.6,9.1,5.6,15/01/2015 14:00:00
2015-01-15 15:00:00,36.22994,18.00322,43.34873,9.990240097045898,226.3,9.4,5.0,15/01/2015 15:00:00
2015-01-15 16:00:00,36.76828,15.37017,47.77568,10.452869415283203,222.7,8.7,4.5,15/01/2015 16:00:00
2015-01-15 17:00:00,29.87812,20.49376,56.99011,12.24047565460205,223.9,8.7,4.2,15/01/2015 17:00:00
2015-01-15 18:00:00,41.45269,13.23541,39.31574,9.618651390075684,229.5,8.4,4.2,15/01/2015 18:00:00
2015-01-15 19:00:00,54.10343,7.32945,28.07502,9.178750038146973,229.6,8.9,4.5,15/01/2015 19:00:00
2015-01-15 20:00:00,47.10501,7.11585,27.51323,8.0382661819458,242.4,8.7,5.0,15/01/2015 20:00:00
2015-01-15 21:00:00,45.32833,5.12329,27.39895,7.781645774841309,252.0,8.2,5.2,15/01/2015 21:00:00
2015-01-15 22:00:00,48.72003,3.09549,24.55793,7.24240779876709,241.6,6.8,4.9,15/01/2015 22:00:00
2015-01-15 23:00:00,59.5941,1.60091,15.45013,5.784477710723877,242.0,6.8,5.1,15/01/2015 23:00:00
2015-01-15 00:00:00,53.1879,2.45469,20.03535,6.637997627258301,242.5,6.0,5.1,15/01/2015 00:00:00
2015-01-16 01:00:00,48.42367,2.18236,22.67715,6.704768180847168,246.9,5.2,3.7,16/01/2015 01:00:00
2015-01-16 02:00:00,58.84122,0.90138,14.92898,5.536869525909424,235.6,4.5,3.0,16/01/2015 02:00:00
2015-01-16 03:00:00,60.67327,0.81854,14.64879,5.524341583251953,240.4,4.5,2.9,16/01/2015 03:00:00
2015-01-16 04:00:00,58.51792,1.60122,15.83933,6.188732624053955,249.7,3.8,2.9,16/01/2015 04:00:00
2015-01-16 05:00:00,51.94408,1.63677,20.01097,6.593968391418457,240.9,3.2,2.3,16/01/2015 05:00:00
2015-01-16 06:00:00,37.01824,7.40054,37.91962,9.130690574645996,240.0,3.0,2.1,16/01/2015 06:00:00
2015-01-16 07:00:00,20.0987,27.21827,47.29087,11.299718856811523,231.0,2.5,1.4,16/01/2015 07:00:00
2015-01-16 08:00:00,4.63402,51.94568,70.3757,15.174762725830078,229.4,2.3,0.8,16/01/2015 08:00:00
2015-01-16 09:00:00,2.6942,76.63785,76.05439,19.54368782043457,217.4,2.2,0.1,16/01/2015 09:00:00
2015-01-16 10:00:00,5.11897,71.76341,74.4651,15.660016059875488,232.1,2.2,1.8,16/01/2015 10:00:00
2015-01-16 11:00:00,16.91955,39.5285,63.83686,13.001108169555664,252.8,2.4,3.9,16/01/2015 11:00:00
2015-01-16 12:00:00,29.31284,14.65889,52.81369,11.38003921508789,251.1,2.9,4.3,16/01/2015 12:00:00
2015-01-16 13:00:00,39.44302,9.07255,45.03173,10.416824340820312,273.2,2.5,4.5,16/01/2015 13:00:00
2015-01-16 14:00:00,31.14489,10.88737,49.81106,11.208925247192383,283.6,3.3,3.0,16/01/2015 14:00:00
2015-01-16 15:00:00,34.59346,13.27096,47.71257,8.5,221.5,1.9,2.5,16/01/2015 15:00:00
2015-01-16 16:00:00,32.49199,9.49975,52.10511,5.6,222.5,2.2,1.6,16/01/2015 16:00:00
2015-01-16 17:00:00,22.95454,13.80481,66.8567,9.7,267.7,2.5,1.6,16/01/2015 17:00:00
2015-01-16 18:00:00,4.47236,66.31957,96.37996,12.6,259.5,2.4,0.5,16/01/2015 18:00:00
2015-01-16 19:00:00,3.39469,36.53965,91.7737,16.5,251.7,2.4,0.0,16/01/2015 19:00:00
2015-01-16 20:00:00,2.31701,36.78911,91.61305,16.8,245.6,2.1,-0.5,16/01/2015 20:00:00
2015-01-16 21:00:00,9.64522,17.57633,74.75293,15.1,226.4,2.4,-0.1,16/01/2015 21:00:00
2015-01-16 22:00:00,21.33802,7.22249,53.03888,13.7,216.5,2.4,-0.6,16/01/2015 22:00:00
2015-01-16 23:00:00,19.0749,18.2876,56.92508,12.9,237.6,2.9,0.2,16/01/2015 23:00:00
2015-01-16 00:00:00,13.90205,19.14169,58.95186,12.6,236.9,3.5,0.7,16/01/2015 00:00:00
2015-01-17 01:00:00,15.87779,10.20832,50.05395,10.0,208.2,3.3,-0.7,17/01/2015 01:00:00
2015-01-17 02:00:00,17.67392,10.82573,50.36696,8.0,204.8,4.1,-0.9,17/01/2015 02:00:00
2015-01-17 03:00:00,22.52347,6.65902,41.79147,7.9,199.7,4.5,-0.5,17/01/2015 03:00:00
2015-01-17 04:00:00,32.16869,6.33878,36.78311,7.4,208.4,5.0,1.1,17/01/2015 04:00:00
2015-01-17 05:00:00,44.72364,1.56661,21.15416,4.5,213.4,4.7,1.7,17/01/2015 05:00:00
2015-01-17 06:00:00,47.14841,1.42411,18.03966,6.1,205.0,3.9,0.9,17/01/2015 06:00:00
2015-01-17 07:00:00,39.8202,1.95857,25.33154,4.1,214.9,4.2,1.0,17/01/2015 07:00:00
2015-01-17 08:00:00,26.72641,6.90817,41.91005,5.4,220.6,3.9,1.7,17/01/2015 08:00:00
2015-01-17 09:00:00,14.92584,17.8763,53.03841,6.2,239.2,4.3,2.1,17/01/2015 09:00:00
2015-01-17 10:00:00,13.68651,29.55664,58.741,5.6,241.0,4.6,2.4,17/01/2015 10:00:00
2015-01-17 11:00:00,23.49338,21.79376,49.30999,6.3,242.0,4.6,2.7,17/01/2015 11:00:00
2015-01-17 12:00:00,28.39682,20.44044,48.60619,8.7,240.2,4.9,3.7,17/01/2015 12:00:00
2015-01-17 13:00:00,32.70753,17.2355,48.85386,8.7,240.1,4.4,4.1,17/01/2015 13:00:00
2015-01-17 14:00:00,39.01194,5.76907,37.65665,7.1,249.9,4.9,4.2,17/01/2015 14:00:00
2015-01-17 15:00:00,41.00565,8.26149,44.16871,11.4,258.7,4.0,4.2,17/01/2015 15:00:00
2015-01-17 16:00:00,42.24498,8.01234,41.0499,9.6,261.0,4.3,4.0,17/01/2015 16:00:00
2015-01-17 17:00:00,43.26877,6.97989,38.6894,4.9,255.7,3.8,3.9,17/01/2015 17:00:00
2015-01-17 18:00:00,26.07981,13.0689,56.46465,10.1,264.9,3.1,3.7,17/01/2015 18:00:00
2015-01-17 19:00:00,9.80687,40.52478,77.48016,12.3,259.0,3.8,3.7,17/01/2015 19:00:00
2015-01-17 20:00:00,23.27785,11.85839,59.5433,11.0,257.9,3.1,3.6,17/01/2015 20:00:00
2015-01-17 21:00:00,20.31423,12.96194,57.29563,10.7,237.5,3.5,3.5,17/01/2015 21:00:00
2015-01-17 22:00:00,16.65013,16.23829,62.9944,11.1,241.3,3.0,3.5,17/01/2015 22:00:00
2015-01-17 23:00:00,14.92584,12.9978,62.01855,8.6,210.7,2.6,2.1,17/01/2015 23:00:00
2015-01-17 00:00:00,21.23026,11.71558,55.92819,11.1,222.3,2.9,2.1,17/01/2015 00:00:00
2015-01-18 01:00:00,17.11579,16.96536,56.73113,11.3,182.3,1.7,-2.2,18/01/2015 01:00:00
2015-01-18 02:00:00,25.74453,3.70656,42.68955,9.9,152.6,1.6,-2.7,18/01/2015 02:00:00
2015-01-18 03:00:00,31.82094,4.84701,39.07046,10.9,142.3,1.8,-3.4,18/01/2015 03:00:00
2015-01-18 04:00:00,26.75086,6.62909,46.56029,12.7,133.5,1.6,-3.8,18/01/2015 04:00:00
2015-01-18 05:00:00,33.92391,0.89151,32.52302,14.1,134.7,1.7,-4.2,18/01/2015 05:00:00
2015-01-18 06:00:00,32.52193,1.31902,33.36787,17.6,128.9,1.6,-4.6,18/01/2015 06:00:00
2015-01-18 07:00:00,33.87002,1.21175,32.5321,15.8,122.9,1.8,-4.8,18/01/2015 07:00:00
2015-01-18 08:00:00,27.99169,2.88719,37.79674,13.2,118.4,1.6,-4.9,18/01/2015 08:00:00
2015-01-18 09:00:00,13.21353,15.07612,54.55406,16.3,127.6,1.1,-4.7,18/01/2015 09:00:00
2015-01-18 10:00:00,9.22263,27.65794,62.54114,17.6,64.6,0.7,-3.6,18/01/2015 10:00:00
2015-01-18 11:00:00,17.3132,16.82296,53.48689,15.0,141.4,0.9,-1.9,18/01/2015 11:00:00
2015-01-18 12:00:00,12.24312,20.60103,58.63868,19.6,205.7,0.6,-0.4,18/01/2015 12:00:00
2015-01-18 13:00:00,13.53733,21.0644,56.31739,23.4,304.6,1.0,0.6,18/01/2015 13:00:00
2015-01-18 14:00:00,14.45486,11.22726,55.45485,17.7,312.0,2.2,2.7,18/01/2015 14:00:00
2015-01-18 15:00:00,8.41287,35.92692,66.97384,18.3,308.4,2.3,2.0,18/01/2015 15:00:00
2015-01-18 16:00:00,25.02508,11.58368,50.74149,11.1,309.2,2.5,1.6,18/01/2015 16:00:00
2015-01-18 17:00:00,32.19812,7.62724,45.97459,9.1,330.7,3.7,1.5,18/01/2015 17:00:00
2015-01-18 18:00:00,28.04607,9.55214,50.63392,8.0,341.0,3.9,1.2,18/01/2015 18:00:00
2015-01-18 19:00:00,32.63019,7.19973,45.40753,8.7,347.8,3.3,0.8,18/01/2015 19:00:00
2015-01-18 20:00:00,37.10605,4.38395,40.39152,6.8,341.9,2.2,0.2,18/01/2015 20:00:00
2015-01-18 21:00:00,43.74026,3.35056,32.64207,6.3,290.8,1.1,-0.9,18/01/2015 21:00:00
2015-01-18 22:00:00,48.64818,1.06925,25.63945,5.4,283.9,1.8,-1.6,18/01/2015 22:00:00
2015-01-18 23:00:00,40.88192,1.49676,30.15104,9.3,284.5,2.0,-1.6,18/01/2015 23:00:00
2015-01-18 00:00:00,43.41695,2.35241,25.72791,4.6,283.4,1.5,-1.6,18/01/2015 00:00:00
2015-01-19 01:00:00,48.03716,1.47348,20.90745,4.5,52.1,0.1,-3.7,19/01/2015 01:00:00
2015-01-19 02:00:00,55.15583,0.76085,15.56074,2.4,179.1,1.6,-3.9,19/01/2015 02:00:00
2015-01-19 03:00:00,51.77644,0.42782,16.44128,4.6,200.2,1.9,-4.3,19/01/2015 03:00:00
2015-01-19 04:00:00,9.54643,8.51844,57.10343,6.4,203.1,1.9,-4.6,19/01/2015 04:00:00
2015-01-19 05:00:00,1.56363,44.4809,67.74171,12.1,197.9,2.0,-4.8,19/01/2015 05:00:00
2015-01-19 06:00:00,1.13206,65.4739,62.47516,13.9,199.4,2.0,-4.9,19/01/2015 06:00:00
2015-01-19 07:00:00,1.07768,152.72378,78.46031,17.2,197.2,2.0,-5.1,19/01/2015 07:00:00
2015-01-19 08:00:00,1.07768,165.59092,70.2772,17.5,219.2,1.8,-5.3,19/01/2015 08:00:00
2015-01-19 09:00:00,1.29421,174.0735,81.08522,22.2,180.8,1.5,-5.2,19/01/2015 09:00:00
2015-01-19 10:00:00,1.61851,211.56859,83.93293,26.8,193.5,1.3,-3.5,19/01/2015 10:00:00
2015-01-19 11:00:00,2.15735,176.67537,88.47512,29.3,214.9,1.4,-1.6,19/01/2015 11:00:00
2015-01-19 12:00:00,3.01999,165.05614,91.91427,30.5,241.5,0.7,0.2,19/01/2015 12:00:00
2015-01-19 13:00:00,2.58842,141.49714,95.89658,28.0,267.2,1.1,1.2,19/01/2015 13:00:00
2015-01-19 14:00:00,2.42677,115.65683,97.27166,24.6,280.2,1.2,1.2,19/01/2015 14:00:00
2015-01-19 15:00:00,3.6676,78.34011,85.71299,20.1,267.4,0.8,0.4,19/01/2015 15:00:00
2015-01-19 16:00:00,2.04958,144.34847,96.35462,27.9,266.5,1.2,-0.7,19/01/2015 16:00:00
2015-01-19 17:00:00,1.51075,154.75563,103.87792,28.3,89.7,0.1,-2.0,19/01/2015 17:00:00
2015-01-19 18:00:00,1.72628,230.17331,108.36273,35.3,132.6,1.9,-2.4,19/01/2015 18:00:00
2015-01-19 19:00:00,1.83405,226.96588,106.50904,36.8,119.0,1.9,-2.9,19/01/2015 19:00:00
2015-01-19 20:00:00,1.56463,170.18847,95.59058,31.8,102.3,2.0,-2.6,19/01/2015 20:00:00
2015-01-19 21:00:00,1.40298,116.01324,85.28985,32.7,105.4,2.0,-2.6,19/01/2015 21:00:00
2015-01-19 22:00:00,1.40298,94.16523,83.70726,31.7,107.0,1.8,-3.2,19/01/2015 22:00:00
2015-01-19 23:00:00,1.18644,88.81867,82.19064,28.9,126.0,1.9,-3.5,19/01/2015 23:00:00
2015-01-19 00:00:00,1.07768,68.3246,79.69818,25.4,138.0,1.8,-3.8,19/01/2015 00:00:00
2015-01-20 01:00:00,1.15152,45.66116,76.92585,22.5,119.2,2.2,-3.5,20/01/2015 01:00:00
2015-01-20 02:00:00,5.9738,10.36881,66.85144,16.8,119.6,1.8,-3.9,20/01/2015 02:00:00
2015-01-20 03:00:00,3.34729,22.65222,69.09289,17.9,115.7,1.6,-4.1,20/01/2015 03:00:00
2015-01-20 04:00:00,6.47754,6.49282,56.65494,14.0,115.7,1.8,-4.3,20/01/2015 04:00:00
2015-01-20 05:00:00,8.42185,4.49465,53.34058,17.3,107.2,1.8,-4.5,20/01/2015 05:00:00
2015-01-20 06:00:00,5.66829,13.69816,53.14981,16.9,113.0,1.8,-4.7,20/01/2015 06:00:00
2015-01-20 07:00:00,1.24182,78.44457,66.96141,18.8,111.4,2.0,-4.9,20/01/2015 07:00:00
2015-01-20 08:00:00,1.02579,119.78913,73.89374,20.0,113.0,2.2,-5.0,20/01/2015 08:00:00
2015-01-20 09:00:00,1.40298,125.53264,83.33432,21.8,113.0,2.1,-4.9,20/01/2015 09:00:00
2015-01-20 10:00:00,2.26761,111.65611,75.21623,25.6,122.6,2.1,-4.3,20/01/2015 10:00:00
2015-01-20 11:00:00,3.83274,92.89204,74.64774,16.5,135.8,2.1,-2.9,20/01/2015 11:00:00
2015-01-20 12:00:00,7.77375,73.87883,77.17894,15.7,145.9,2.3,-1.5,20/01/2015 12:00:00
2015-01-20 13:00:00,17.22089,42.87874,61.87272,12.9,151.3,2.4,-0.7,20/01/2015 13:00:00
2015-01-20 14:00:00,20.67545,30.14381,57.99417,12.7,147.7,2.4,-0.7,20/01/2015 14:00:00
2015-01-20 15:00:00,14.25179,34.31697,62.1333,14.7,143.7,2.2,-1.1,20/01/2015 15:00:00
2015-01-20 16:00:00,4.53423,68.45588,80.7797,15.2,135.8,2.7,-1.5,20/01/2015 16:00:00
2015-01-20 17:00:00,2.6448,74.66338,78.08355,22.7,142.6,3.2,-1.1,20/01/2015 17:00:00
2015-01-20 18:00:00,2.42927,75.76942,80.82464,23.1,138.2,3.7,0.1,20/01/2015 18:00:00
2015-01-20 19:00:00,2.69869,67.06452,83.1904,19.5,134.5,4.1,0.3,20/01/2015 19:00:00
2015-01-20 20:00:00,2.6448,45.19748,74.84521,22.2,138.5,4.5,0.6,20/01/2015 20:00:00
2015-01-20 21:00:00,1.9977,43.5922,70.15193,24.3,129.7,4.0,0.7,20/01/2015 21:00:00
2015-01-20 22:00:00,2.15935,38.70497,67.10771,25.3,130.6,3.4,1.2,20/01/2015 22:00:00
2015-01-20 23:00:00,3.61671,27.57469,64.65111,20.4,120.3,3.3,1.5,20/01/2015 23:00:00
